template_id,segment_id,segment_name,lifecycle_stage,goal,theme,language,content,tone,hook,feature_reference
T0667_hi,7,Segment 7,paid,expansion,ownership,hi,You've built a {स्ट्रीक_current}-दिन स्ट्रीक—it's आपकाs!,celebratory,ownership,leaderboard
T0668,7,Segment 7,paid,expansion,ownership,en,"Your progress, your achievement—keep building!",celebratory,ownership,leaderboard
T0668_hi,7,Segment 7,paid,expansion,ownership,hi,"Your progress, आपका achievement—keep building!",celebratory,ownership,leaderboard
T0669,7,Segment 7,paid,expansion,ownership,en,You own {coins_balance} coins—earn more today!,celebratory,ownership,leaderboard
T0669_hi,7,Segment 7,paid,expansion,ownership,hi,You own {सिक्के_balance} सिक्के—earn more आज!,celebratory,ownership,leaderboard
T0670,7,Segment 7,paid,expansion,ownership,en,Your learning journey—make it count today!,celebratory,ownership,leaderboard
T0670_hi,7,Segment 7,paid,expansion,ownership,hi,Your सीखेंing journey—make it count आज!,celebratory,ownership,leaderboard
T0671,7,Segment 7,paid,retention,accomplishment,en,You've completed {exercises_completed_7d} exercises this week—keep going!,celebratory,accomplishment,exercises
T0671_hi,7,Segment 7,paid,retention,accomplishment,hi,You've पूरा करेंd {अभ्यासs_पूरा करेंd_7d} अभ्यासs this week—जारी रखें!,celebratory,accomplishment,exercises
T0672,7,Segment 7,paid,retention,accomplishment,en,Day {streak_current} of your streak! Complete today's exercise.,celebratory,accomplishment,exercises
T0672_hi,7,Segment 7,paid,retention,accomplishment,hi,Day {स्ट्रीक_current} of आपका स्ट्रीक! Complete आज's अभ्यास.,celebratory,accomplishment,exercises
T0673,7,Segment 7,paid,retention,accomplishment,en,{exercises_completed_7d} exercises done—you're making progress!,celebratory,accomplishment,exercises
T0673_hi,7,Segment 7,paid,retention,accomplishment,hi,{अभ्यासs_पूरा करेंd_7d} अभ्यासs done—आप're making progress!,celebratory,accomplishment,exercises
T0674,7,Segment 7,paid,retention,accomplishment,en,You've earned {coins_balance} coins! Complete another exercise.,celebratory,accomplishment,exercises
T0674_hi,7,Segment 7,paid,retention,accomplishment,hi,You've earned {सिक्के_balance} सिक्के! Complete another अभ्यास.,celebratory,accomplishment,exercises
T0675,7,Segment 7,paid,retention,accomplishment,en,Your {streak_current}-day streak is impressive—maintain it today!,celebratory,accomplishment,exercises
T0675_hi,7,Segment 7,paid,retention,accomplishment,hi,Your {स्ट्रीक_current}-दिन स्ट्रीक is impressive—maintain it आज!,celebratory,accomplishment,exercises
T0676,7,Segment 7,paid,retention,ownership,en,Your {coins_balance} coins—use them wisely!,celebratory,ownership,exercises
T0676_hi,7,Segment 7,paid,retention,ownership,hi,Your {सिक्के_balance} सिक्के—use them wisely!,celebratory,ownership,exercises
T0677,7,Segment 7,paid,retention,ownership,en,You've built a {streak_current}-day streak—it's yours!,celebratory,ownership,exercises
T0677_hi,7,Segment 7,paid,retention,ownership,hi,You've built a {स्ट्रीक_current}-दिन स्ट्रीक—it's आपकाs!,celebratory,ownership,exercises
T0678,7,Segment 7,paid,retention,ownership,en,"Your progress, your achievement—keep building!",celebratory,ownership,exercises
T0678_hi,7,Segment 7,paid,retention,ownership,hi,"Your progress, आपका achievement—keep building!",celebratory,ownership,exercises
T0679,7,Segment 7,paid,retention,ownership,en,You own {coins_balance} coins—earn more today!,celebratory,ownership,exercises
T0679_hi,7,Segment 7,paid,retention,ownership,hi,You own {सिक्के_balance} सिक्के—earn more आज!,celebratory,ownership,exercises
T0680,7,Segment 7,paid,retention,ownership,en,Your learning journey—make it count today!,celebratory,ownership,exercises
T0680_hi,7,Segment 7,paid,retention,ownership,hi,Your सीखेंing journey—make it count आज!,celebratory,ownership,exercises
T0681,7,Segment 7,trial,activation,unpredictability,en,Discover a new speaking exercise today!,inviting,unpredictability,exercises
T0681_hi,7,Segment 7,trial,activation,unpredictability,hi,Discover a new बोलना अभ्यास आज!,inviting,unpredictability,exercises
T0682,7,Segment 7,trial,activation,unpredictability,en,Try the AI tutor—see how it helps!,inviting,unpredictability,exercises
T0682_hi,7,Segment 7,trial,activation,unpredictability,hi,आज Try the AI tutor—see how it helps!,inviting,unpredictability,exercises
T0683,7,Segment 7,trial,activation,unpredictability,en,Unlock a surprise reward after your next exercise!,inviting,unpredictability,exercises
T0683_hi,7,Segment 7,trial,activation,unpredictability,hi,Unlock a surprise reward after आपका next अभ्यास!,inviting,unpredictability,exercises
T0684,7,Segment 7,trial,activation,unpredictability,en,What's your speaking score today? Find out!,inviting,unpredictability,exercises
T0684_hi,7,Segment 7,trial,activation,unpredictability,hi,What's आपका बोलना score आज? Find out!,inviting,unpredictability,exercises
T0685,7,Segment 7,trial,activation,unpredictability,en,Explore new practice scenarios—start now!,inviting,unpredictability,exercises
T0685_hi,7,Segment 7,trial,activation,unpredictability,hi,Explore new अभ्यास करें scenarios—start now!,inviting,unpredictability,exercises
T0686,7,Segment 7,trial,activation,accomplishment,en,You've completed {exercises_completed_7d} exercises this week—keep going!,encouraging,accomplishment,exercises
T0686_hi,7,Segment 7,trial,activation,accomplishment,hi,You've पूरा करेंd {अभ्यासs_पूरा करेंd_7d} अभ्यासs this week—जारी रखें!,encouraging,accomplishment,exercises
T0687,7,Segment 7,trial,activation,accomplishment,en,Day {streak_current} of your streak! Complete today's exercise.,encouraging,accomplishment,exercises
T0687_hi,7,Segment 7,trial,activation,accomplishment,hi,Day {स्ट्रीक_current} of आपका स्ट्रीक! Complete आज's अभ्यास.,encouraging,accomplishment,exercises
T0688,7,Segment 7,trial,activation,accomplishment,en,{exercises_completed_7d} exercises done—you're making progress!,encouraging,accomplishment,exercises
T0688_hi,7,Segment 7,trial,activation,accomplishment,hi,{अभ्यासs_पूरा करेंd_7d} अभ्यासs done—आप're making progress!,encouraging,accomplishment,exercises
T0689,7,Segment 7,trial,activation,accomplishment,en,You've earned {coins_balance} coins! Complete another exercise.,encouraging,accomplishment,exercises
T0689_hi,7,Segment 7,trial,activation,accomplishment,hi,You've earned {सिक्के_balance} सिक्के! Complete another अभ्यास.,encouraging,accomplishment,exercises
T0690,7,Segment 7,trial,activation,accomplishment,en,Your {streak_current}-day streak is impressive—maintain it today!,encouraging,accomplishment,exercises
T0690_hi,7,Segment 7,trial,activation,accomplishment,hi,Your {स्ट्रीक_current}-दिन स्ट्रीक is impressive—maintain it आज!,encouraging,accomplishment,exercises
T0691,7,Segment 7,trial,conversion_readiness,unpredictability,en,Discover a new speaking exercise today!,inviting,unpredictability,exercises
T0691_hi,7,Segment 7,trial,conversion_readiness,unpredictability,hi,Discover a new बोलना अभ्यास आज!,inviting,unpredictability,exercises
T0692,7,Segment 7,trial,conversion_readiness,unpredictability,en,Try the AI tutor—see how it helps!,inviting,unpredictability,exercises
T0692_hi,7,Segment 7,trial,conversion_readiness,unpredictability,hi,आज Try the AI tutor—see how it helps!,inviting,unpredictability,exercises
T0693,7,Segment 7,trial,conversion_readiness,unpredictability,en,Unlock a surprise reward after your next exercise!,inviting,unpredictability,exercises
T0693_hi,7,Segment 7,trial,conversion_readiness,unpredictability,hi,Unlock a surprise reward after आपका next अभ्यास!,inviting,unpredictability,exercises
T0694,7,Segment 7,trial,conversion_readiness,unpredictability,en,What's your speaking score today? Find out!,inviting,unpredictability,exercises
T0694_hi,7,Segment 7,trial,conversion_readiness,unpredictability,hi,What's आपका बोलना score आज? Find out!,inviting,unpredictability,exercises
T0695,7,Segment 7,trial,conversion_readiness,unpredictability,en,Explore new practice scenarios—start now!,inviting,unpredictability,exercises
T0695_hi,7,Segment 7,trial,conversion_readiness,unpredictability,hi,Explore new अभ्यास करें scenarios—start now!,inviting,unpredictability,exercises
T0696,7,Segment 7,trial,conversion_readiness,accomplishment,en,You've completed {exercises_completed_7d} exercises this week—keep going!,encouraging,accomplishment,exercises
T0696_hi,7,Segment 7,trial,conversion_readiness,accomplishment,hi,You've पूरा करेंd {अभ्यासs_पूरा करेंd_7d} अभ्यासs this week—जारी रखें!,encouraging,accomplishment,exercises
T0697,7,Segment 7,trial,conversion_readiness,accomplishment,en,Day {streak_current} of your streak! Complete today's exercise.,encouraging,accomplishment,exercises
T0697_hi,7,Segment 7,trial,conversion_readiness,accomplishment,hi,Day {स्ट्रीक_current} of आपका स्ट्रीक! Complete आज's अभ्यास.,encouraging,accomplishment,exercises
T0698,7,Segment 7,trial,conversion_readiness,accomplishment,en,{exercises_completed_7d} exercises done—you're making progress!,encouraging,accomplishment,exercises
T0698_hi,7,Segment 7,trial,conversion_readiness,accomplishment,hi,{अभ्यासs_पूरा करेंd_7d} अभ्यासs done—आप're making progress!,encouraging,accomplishment,exercises
T0699,7,Segment 7,trial,conversion_readiness,accomplishment,en,You've earned {coins_balance} coins! Complete another exercise.,encouraging,accomplishment,exercises
T0699_hi,7,Segment 7,trial,conversion_readiness,accomplishment,hi,You've earned {सिक्के_balance} सिक्के! Complete another अभ्यास.,encouraging,accomplishment,exercises
T0700,7,Segment 7,trial,conversion_readiness,accomplishment,en,Your {streak_current}-day streak is impressive—maintain it today!,encouraging,accomplishment,exercises
T0700_hi,7,Segment 7,trial,conversion_readiness,accomplishment,hi,Your {स्ट्रीक_current}-दिन स्ट्रीक is impressive—maintain it आज!,encouraging,accomplishment,exercises
T0701,7,Segment 7,trial,feature_discovery,unpredictability,en,Discover a new speaking exercise today!,inviting,unpredictability,ai_tutor
T0701_hi,7,Segment 7,trial,feature_discovery,unpredictability,hi,Discover a new बोलना अभ्यास आज!,inviting,unpredictability,ai_tutor
T0702,7,Segment 7,trial,feature_discovery,unpredictability,en,Try the AI tutor—see how it helps!,inviting,unpredictability,ai_tutor
T0702_hi,7,Segment 7,trial,feature_discovery,unpredictability,hi,आज Try the AI tutor—see how it helps!,inviting,unpredictability,ai_tutor
T0703,7,Segment 7,trial,feature_discovery,unpredictability,en,Unlock a surprise reward after your next exercise!,inviting,unpredictability,ai_tutor
T0703_hi,7,Segment 7,trial,feature_discovery,unpredictability,hi,Unlock a surprise reward after आपका next अभ्यास!,inviting,unpredictability,ai_tutor
T0704,7,Segment 7,trial,feature_discovery,unpredictability,en,What's your speaking score today? Find out!,inviting,unpredictability,ai_tutor
T0704_hi,7,Segment 7,trial,feature_discovery,unpredictability,hi,What's आपका बोलना score आज? Find out!,inviting,unpredictability,ai_tutor
T0705,7,Segment 7,trial,feature_discovery,unpredictability,en,Explore new practice scenarios—start now!,inviting,unpredictability,ai_tutor
T0705_hi,7,Segment 7,trial,feature_discovery,unpredictability,hi,Explore new अभ्यास करें scenarios—start now!,inviting,unpredictability,ai_tutor
